2025-02-06 10:51:37,772 - ERROR - Ping error for 10.0.2.5: Command '['ping', '-c', '1', '10.0.2.5']' timed out after 2 seconds
2025-02-10 09:13:38,675 - ERROR - Ping error for 10.0.2.218: Command '['ping', '-c', '1', '10.0.2.218']' timed out after 2 seconds
2025-02-10 09:13:38,676 - ERROR - Ping error for 10.0.2.220: Command '['ping', '-c', '1', '10.0.2.220']' timed out after 2 seconds
2025-02-10 09:13:38,679 - ERROR - Ping error for 10.0.2.221: Command '['ping', '-c', '1', '10.0.2.221']' timed out after 2 seconds
2025-02-10 09:13:38,680 - ERROR - Ping error for 10.0.2.223: Command '['ping', '-c', '1', '10.0.2.223']' timed out after 2 seconds
2025-02-10 09:13:38,680 - ERROR - Ping error for 10.0.2.222: Command '['ping', '-c', '1', '10.0.2.222']' timed out after 2 seconds
2025-02-10 09:13:38,690 - ERROR - Ping error for 10.0.2.226: Command '['ping', '-c', '1', '10.0.2.226']' timed out after 2 seconds
2025-02-10 09:13:38,690 - ERROR - Ping error for 10.0.2.227: Command '['ping', '-c', '1', '10.0.2.227']' timed out after 2 seconds
2025-02-10 09:13:38,691 - ERROR - Ping error for 10.0.2.224: Command '['ping', '-c', '1', '10.0.2.224']' timed out after 2 seconds
2025-02-10 09:13:38,692 - ERROR - Ping error for 10.0.2.225: Command '['ping', '-c', '1', '10.0.2.225']' timed out after 2 seconds
2025-02-10 09:13:38,693 - ERROR - Ping error for 10.0.2.228: Command '['ping', '-c', '1', '10.0.2.228']' timed out after 2 seconds
2025-02-10 09:13:38,693 - ERROR - Ping error for 10.0.2.229: Command '['ping', '-c', '1', '10.0.2.229']' timed out after 2 seconds
2025-02-10 09:13:38,694 - ERROR - Ping error for 10.0.2.230: Command '['ping', '-c', '1', '10.0.2.230']' timed out after 2 seconds
2025-02-10 09:13:38,695 - ERROR - Ping error for 10.0.2.231: Command '['ping', '-c', '1', '10.0.2.231']' timed out after 2 seconds
2025-02-10 09:13:38,698 - ERROR - Ping error for 10.0.2.232: Command '['ping', '-c', '1', '10.0.2.232']' timed out after 2 seconds
2025-02-10 09:13:38,704 - ERROR - Ping error for 10.0.2.234: Command '['ping', '-c', '1', '10.0.2.234']' timed out after 2 seconds
2025-02-10 09:13:38,704 - ERROR - Ping error for 10.0.2.233: Command '['ping', '-c', '1', '10.0.2.233']' timed out after 2 seconds
2025-02-10 09:13:38,706 - ERROR - Ping error for 10.0.2.236: Command '['ping', '-c', '1', '10.0.2.236']' timed out after 2 seconds
2025-02-10 09:13:38,707 - ERROR - Ping error for 10.0.2.235: Command '['ping', '-c', '1', '10.0.2.235']' timed out after 2 seconds
2025-02-10 09:13:38,714 - ERROR - Ping error for 10.0.2.238: Command '['ping', '-c', '1', '10.0.2.238']' timed out after 2 seconds
2025-02-10 09:13:38,715 - ERROR - Ping error for 10.0.2.239: Command '['ping', '-c', '1', '10.0.2.239']' timed out after 2 seconds
2025-02-10 09:13:38,715 - ERROR - Ping error for 10.0.2.237: Command '['ping', '-c', '1', '10.0.2.237']' timed out after 2 seconds
2025-02-10 09:13:38,724 - ERROR - Ping error for 10.0.2.240: Command '['ping', '-c', '1', '10.0.2.240']' timed out after 2 seconds
2025-02-10 09:13:38,725 - ERROR - Ping error for 10.0.2.242: Command '['ping', '-c', '1', '10.0.2.242']' timed out after 2 seconds
2025-02-10 09:13:38,726 - ERROR - Ping error for 10.0.2.241: Command '['ping', '-c', '1', '10.0.2.241']' timed out after 2 seconds
2025-02-10 09:13:38,728 - ERROR - Ping error for 10.0.2.243: Command '['ping', '-c', '1', '10.0.2.243']' timed out after 2 seconds
2025-02-10 09:13:38,745 - ERROR - Ping error for 10.0.2.245: Command '['ping', '-c', '1', '10.0.2.245']' timed out after 2 seconds
2025-02-10 09:13:38,746 - ERROR - Ping error for 10.0.2.244: Command '['ping', '-c', '1', '10.0.2.244']' timed out after 2 seconds
2025-02-10 09:13:38,747 - ERROR - Ping error for 10.0.2.246: Command '['ping', '-c', '1', '10.0.2.246']' timed out after 2 seconds
2025-02-10 09:13:38,751 - ERROR - Ping error for 10.0.2.247: Command '['ping', '-c', '1', '10.0.2.247']' timed out after 2 seconds
2025-02-10 09:13:38,758 - ERROR - Ping error for 10.0.2.248: Command '['ping', '-c', '1', '10.0.2.248']' timed out after 2 seconds
2025-02-10 09:13:38,759 - ERROR - Ping error for 10.0.2.249: Command '['ping', '-c', '1', '10.0.2.249']' timed out after 2 seconds
2025-02-10 09:13:38,762 - ERROR - Ping error for 10.0.2.250: Command '['ping', '-c', '1', '10.0.2.250']' timed out after 2 seconds
2025-02-10 09:13:38,767 - ERROR - Ping error for 10.0.2.251: Command '['ping', '-c', '1', '10.0.2.251']' timed out after 2 seconds
2025-02-10 09:13:38,769 - ERROR - Ping error for 10.0.2.252: Command '['ping', '-c', '1', '10.0.2.252']' timed out after 2 seconds
2025-02-10 09:13:38,774 - ERROR - Ping error for 10.0.2.254: Command '['ping', '-c', '1', '10.0.2.254']' timed out after 2 seconds
2025-02-10 09:13:38,774 - ERROR - Ping error for 10.0.2.253: Command '['ping', '-c', '1', '10.0.2.253']' timed out after 2 seconds
2025-02-10 09:46:24,593 - ERROR - Ping error for 10.0.2.1: Command '['ping', '-c', '1', '10.0.2.1']' timed out after 2 seconds
2025-02-10 09:46:24,598 - ERROR - Ping error for 10.0.2.6: Command '['ping', '-c', '1', '10.0.2.6']' timed out after 2 seconds
2025-02-10 09:46:24,609 - ERROR - Ping error for 10.0.2.7: Command '['ping', '-c', '1', '10.0.2.7']' timed out after 2 seconds
2025-02-10 09:46:24,614 - ERROR - Ping error for 10.0.2.5: Command '['ping', '-c', '1', '10.0.2.5']' timed out after 2 seconds
2025-02-10 09:46:24,616 - ERROR - Ping error for 10.0.2.9: Command '['ping', '-c', '1', '10.0.2.9']' timed out after 2 seconds
2025-02-10 09:46:24,623 - ERROR - Ping error for 10.0.2.10: Command '['ping', '-c', '1', '10.0.2.10']' timed out after 2 seconds
2025-02-10 09:46:24,624 - ERROR - Ping error for 10.0.2.11: Command '['ping', '-c', '1', '10.0.2.11']' timed out after 2 seconds
2025-02-10 09:46:24,637 - ERROR - Ping error for 10.0.2.13: Command '['ping', '-c', '1', '10.0.2.13']' timed out after 2 seconds
2025-02-10 09:46:24,637 - ERROR - Ping error for 10.0.2.8: Command '['ping', '-c', '1', '10.0.2.8']' timed out after 2 seconds
2025-02-10 09:46:24,637 - ERROR - Ping error for 10.0.2.14: Command '['ping', '-c', '1', '10.0.2.14']' timed out after 2 seconds
2025-02-10 09:46:24,641 - ERROR - Ping error for 10.0.2.12: Command '['ping', '-c', '1', '10.0.2.12']' timed out after 2 seconds
2025-02-10 09:46:24,645 - ERROR - Ping error for 10.0.2.16: Command '['ping', '-c', '1', '10.0.2.16']' timed out after 2 seconds
2025-02-10 09:46:24,648 - ERROR - Ping error for 10.0.2.15: Command '['ping', '-c', '1', '10.0.2.15']' timed out after 2 seconds
2025-02-10 09:46:24,655 - ERROR - Ping error for 10.0.2.20: Command '['ping', '-c', '1', '10.0.2.20']' timed out after 2 seconds
2025-02-10 09:46:24,657 - ERROR - Ping error for 10.0.2.18: Command '['ping', '-c', '1', '10.0.2.18']' timed out after 2 seconds
2025-02-10 09:46:24,658 - ERROR - Ping error for 10.0.2.21: Command '['ping', '-c', '1', '10.0.2.21']' timed out after 2 seconds
2025-02-10 09:46:24,672 - ERROR - Ping error for 10.0.2.29: Command '['ping', '-c', '1', '10.0.2.29']' timed out after 2 seconds
2025-02-10 09:46:24,673 - ERROR - Ping error for 10.0.2.19: Command '['ping', '-c', '1', '10.0.2.19']' timed out after 2 seconds
2025-02-10 09:46:24,677 - ERROR - Ping error for 10.0.2.28: Command '['ping', '-c', '1', '10.0.2.28']' timed out after 2 seconds
2025-02-10 09:46:24,680 - ERROR - Ping error for 10.0.2.31: Command '['ping', '-c', '1', '10.0.2.31']' timed out after 2 seconds
2025-02-10 09:46:24,696 - ERROR - Ping error for 10.0.2.27: Command '['ping', '-c', '1', '10.0.2.27']' timed out after 2 seconds
2025-02-10 09:46:24,698 - ERROR - Ping error for 10.0.2.24: Command '['ping', '-c', '1', '10.0.2.24']' timed out after 2 seconds
2025-02-10 09:46:24,700 - ERROR - Ping error for 10.0.2.25: Command '['ping', '-c', '1', '10.0.2.25']' timed out after 2 seconds
2025-02-10 09:46:24,702 - ERROR - Ping error for 10.0.2.33: Command '['ping', '-c', '1', '10.0.2.33']' timed out after 2 seconds
2025-02-10 09:46:24,705 - ERROR - Ping error for 10.0.2.35: Command '['ping', '-c', '1', '10.0.2.35']' timed out after 2 seconds
2025-02-10 09:46:24,704 - ERROR - Ping error for 10.0.2.34: Command '['ping', '-c', '1', '10.0.2.34']' timed out after 2 seconds
2025-02-10 09:46:24,711 - ERROR - Ping error for 10.0.2.37: Command '['ping', '-c', '1', '10.0.2.37']' timed out after 2 seconds
2025-02-10 09:46:24,703 - ERROR - Ping error for 10.0.2.22: Command '['ping', '-c', '1', '10.0.2.22']' timed out after 2 seconds
2025-02-10 09:46:24,708 - ERROR - Ping error for 10.0.2.30: Command '['ping', '-c', '1', '10.0.2.30']' timed out after 2 seconds
2025-02-10 09:46:24,728 - ERROR - Ping error for 10.0.2.36: Command '['ping', '-c', '1', '10.0.2.36']' timed out after 2 seconds
2025-02-10 09:46:24,730 - ERROR - Ping error for 10.0.2.38: Command '['ping', '-c', '1', '10.0.2.38']' timed out after 2 seconds
2025-02-10 09:46:24,736 - ERROR - Ping error for 10.0.2.23: Command '['ping', '-c', '1', '10.0.2.23']' timed out after 2 seconds
2025-02-10 09:46:24,734 - ERROR - Ping error for 10.0.2.32: Command '['ping', '-c', '1', '10.0.2.32']' timed out after 2 seconds
2025-02-10 09:46:24,735 - ERROR - Ping error for 10.0.2.40: Command '['ping', '-c', '1', '10.0.2.40']' timed out after 2 seconds
2025-02-10 09:46:24,735 - ERROR - Ping error for 10.0.2.26: Command '['ping', '-c', '1', '10.0.2.26']' timed out after 2 seconds
2025-02-10 09:46:24,738 - ERROR - Ping error for 10.0.2.44: Command '['ping', '-c', '1', '10.0.2.44']' timed out after 2 seconds
2025-02-10 09:46:24,745 - ERROR - Ping error for 10.0.2.42: Command '['ping', '-c', '1', '10.0.2.42']' timed out after 2 seconds
2025-02-10 09:46:24,758 - ERROR - Ping error for 10.0.2.47: Command '['ping', '-c', '1', '10.0.2.47']' timed out after 2 seconds
2025-02-10 09:46:24,772 - ERROR - Ping error for 10.0.2.41: Command '['ping', '-c', '1', '10.0.2.41']' timed out after 2 seconds
2025-02-10 09:46:24,774 - ERROR - Ping error for 10.0.2.43: Command '['ping', '-c', '1', '10.0.2.43']' timed out after 2 seconds
2025-02-10 09:46:24,774 - ERROR - Ping error for 10.0.2.46: Command '['ping', '-c', '1', '10.0.2.46']' timed out after 2 seconds
2025-02-10 09:46:24,774 - ERROR - Ping error for 10.0.2.39: Command '['ping', '-c', '1', '10.0.2.39']' timed out after 2 seconds
2025-02-10 09:46:24,790 - ERROR - Ping error for 10.0.2.49: Command '['ping', '-c', '1', '10.0.2.49']' timed out after 2 seconds
2025-02-10 09:46:24,791 - ERROR - Ping error for 10.0.2.50: Command '['ping', '-c', '1', '10.0.2.50']' timed out after 2 seconds
2025-02-10 09:46:24,792 - ERROR - Ping error for 10.0.2.45: Command '['ping', '-c', '1', '10.0.2.45']' timed out after 2 seconds
2025-02-10 09:46:24,792 - ERROR - Ping error for 10.0.2.54: Command '['ping', '-c', '1', '10.0.2.54']' timed out after 2 seconds
2025-02-10 09:46:24,793 - ERROR - Ping error for 10.0.2.53: Command '['ping', '-c', '1', '10.0.2.53']' timed out after 2 seconds
2025-02-10 09:46:24,794 - ERROR - Ping error for 10.0.2.52: Command '['ping', '-c', '1', '10.0.2.52']' timed out after 2 seconds
2025-02-10 09:46:24,797 - ERROR - Ping error for 10.0.2.51: Command '['ping', '-c', '1', '10.0.2.51']' timed out after 2 seconds
2025-02-10 09:46:24,807 - ERROR - Ping error for 10.0.2.48: Command '['ping', '-c', '1', '10.0.2.48']' timed out after 2 seconds
2025-02-10 09:46:26,596 - ERROR - Ping error for 10.0.2.55: Command '['ping', '-c', '1', '10.0.2.55']' timed out after 2 seconds
2025-02-10 09:46:26,605 - ERROR - Ping error for 10.0.2.56: Command '['ping', '-c', '1', '10.0.2.56']' timed out after 2 seconds
2025-02-10 09:46:26,613 - ERROR - Ping error for 10.0.2.57: Command '['ping', '-c', '1', '10.0.2.57']' timed out after 2 seconds
2025-02-10 09:46:26,636 - ERROR - Ping error for 10.0.2.59: Command '['ping', '-c', '1', '10.0.2.59']' timed out after 2 seconds
2025-02-10 09:46:26,642 - ERROR - Ping error for 10.0.2.63: Command '['ping', '-c', '1', '10.0.2.63']' timed out after 2 seconds
2025-02-10 09:46:26,646 - ERROR - Ping error for 10.0.2.58: Command '['ping', '-c', '1', '10.0.2.58']' timed out after 2 seconds
2025-02-10 09:46:26,647 - ERROR - Ping error for 10.0.2.60: Command '['ping', '-c', '1', '10.0.2.60']' timed out after 2 seconds
2025-02-10 09:46:26,648 - ERROR - Ping error for 10.0.2.66: Command '['ping', '-c', '1', '10.0.2.66']' timed out after 2 seconds
2025-02-10 09:46:26,649 - ERROR - Ping error for 10.0.2.61: Command '['ping', '-c', '1', '10.0.2.61']' timed out after 2 seconds
2025-02-10 09:46:26,652 - ERROR - Ping error for 10.0.2.67: Command '['ping', '-c', '1', '10.0.2.67']' timed out after 2 seconds
2025-02-10 09:46:26,660 - ERROR - Ping error for 10.0.2.68: Command '['ping', '-c', '1', '10.0.2.68']' timed out after 2 seconds
2025-02-10 09:46:26,661 - ERROR - Ping error for 10.0.2.70: Command '['ping', '-c', '1', '10.0.2.70']' timed out after 2 seconds
2025-02-10 09:46:26,667 - ERROR - Ping error for 10.0.2.62: Command '['ping', '-c', '1', '10.0.2.62']' timed out after 2 seconds
2025-02-10 09:46:26,670 - ERROR - Ping error for 10.0.2.69: Command '['ping', '-c', '1', '10.0.2.69']' timed out after 2 seconds
2025-02-10 09:46:26,671 - ERROR - Ping error for 10.0.2.64: Command '['ping', '-c', '1', '10.0.2.64']' timed out after 2 seconds
2025-02-10 09:46:26,677 - ERROR - Ping error for 10.0.2.65: Command '['ping', '-c', '1', '10.0.2.65']' timed out after 2 seconds
2025-02-10 09:46:26,681 - ERROR - Ping error for 10.0.2.72: Command '['ping', '-c', '1', '10.0.2.72']' timed out after 2 seconds
2025-02-10 09:46:26,696 - ERROR - Ping error for 10.0.2.73: Command '['ping', '-c', '1', '10.0.2.73']' timed out after 2 seconds
2025-02-10 09:46:26,696 - ERROR - Ping error for 10.0.2.74: Command '['ping', '-c', '1', '10.0.2.74']' timed out after 2 seconds
2025-02-10 09:46:26,711 - ERROR - Ping error for 10.0.2.78: Command '['ping', '-c', '1', '10.0.2.78']' timed out after 2 seconds
2025-02-10 09:46:26,713 - ERROR - Ping error for 10.0.2.75: Command '['ping', '-c', '1', '10.0.2.75']' timed out after 2 seconds
2025-02-10 09:46:26,717 - ERROR - Ping error for 10.0.2.82: Command '['ping', '-c', '1', '10.0.2.82']' timed out after 2 seconds
2025-02-10 09:46:26,717 - ERROR - Ping error for 10.0.2.83: Command '['ping', '-c', '1', '10.0.2.83']' timed out after 2 seconds
2025-02-10 09:46:26,719 - ERROR - Ping error for 10.0.2.81: Command '['ping', '-c', '1', '10.0.2.81']' timed out after 2 seconds
2025-02-10 09:46:26,734 - ERROR - Ping error for 10.0.2.80: Command '['ping', '-c', '1', '10.0.2.80']' timed out after 2 seconds
2025-02-10 09:46:26,734 - ERROR - Ping error for 10.0.2.79: Command '['ping', '-c', '1', '10.0.2.79']' timed out after 2 seconds
2025-02-10 09:46:26,739 - ERROR - Ping error for 10.0.2.84: Command '['ping', '-c', '1', '10.0.2.84']' timed out after 2 seconds
2025-02-10 09:46:26,747 - ERROR - Ping error for 10.0.2.87: Command '['ping', '-c', '1', '10.0.2.87']' timed out after 2 seconds
2025-02-10 09:46:26,750 - ERROR - Ping error for 10.0.2.86: Command '['ping', '-c', '1', '10.0.2.86']' timed out after 2 seconds
2025-02-10 09:46:26,751 - ERROR - Ping error for 10.0.2.90: Command '['ping', '-c', '1', '10.0.2.90']' timed out after 2 seconds
2025-02-10 09:46:26,751 - ERROR - Ping error for 10.0.2.88: Command '['ping', '-c', '1', '10.0.2.88']' timed out after 2 seconds
2025-02-10 09:46:26,751 - ERROR - Ping error for 10.0.2.85: Command '['ping', '-c', '1', '10.0.2.85']' timed out after 2 seconds
2025-02-10 09:46:26,753 - ERROR - Ping error for 10.0.2.76: Command '['ping', '-c', '1', '10.0.2.76']' timed out after 2 seconds
2025-02-10 09:46:26,754 - ERROR - Ping error for 10.0.2.91: Command '['ping', '-c', '1', '10.0.2.91']' timed out after 2 seconds
2025-02-10 09:46:26,758 - ERROR - Ping error for 10.0.2.71: Command '['ping', '-c', '1', '10.0.2.71']' timed out after 2 seconds
2025-02-10 09:46:26,762 - ERROR - Ping error for 10.0.2.92: Command '['ping', '-c', '1', '10.0.2.92']' timed out after 2 seconds
2025-02-10 09:46:26,765 - ERROR - Ping error for 10.0.2.77: Command '['ping', '-c', '1', '10.0.2.77']' timed out after 2 seconds
2025-02-10 09:46:26,781 - ERROR - Ping error for 10.0.2.94: Command '['ping', '-c', '1', '10.0.2.94']' timed out after 2 seconds
2025-02-10 09:46:26,781 - ERROR - Ping error for 10.0.2.93: Command '['ping', '-c', '1', '10.0.2.93']' timed out after 2 seconds
2025-02-10 09:46:26,782 - ERROR - Ping error for 10.0.2.95: Command '['ping', '-c', '1', '10.0.2.95']' timed out after 2 seconds
2025-02-10 09:46:26,784 - ERROR - Ping error for 10.0.2.96: Command '['ping', '-c', '1', '10.0.2.96']' timed out after 2 seconds
2025-02-10 09:46:26,799 - ERROR - Ping error for 10.0.2.89: Command '['ping', '-c', '1', '10.0.2.89']' timed out after 2 seconds
2025-02-10 09:46:26,800 - ERROR - Ping error for 10.0.2.98: Command '['ping', '-c', '1', '10.0.2.98']' timed out after 2 seconds
2025-02-10 09:46:26,802 - ERROR - Ping error for 10.0.2.97: Command '['ping', '-c', '1', '10.0.2.97']' timed out after 2 seconds
2025-02-10 09:46:26,802 - ERROR - Ping error for 10.0.2.102: Command '['ping', '-c', '1', '10.0.2.102']' timed out after 2 seconds
2025-02-10 09:46:26,804 - ERROR - Ping error for 10.0.2.103: Command '['ping', '-c', '1', '10.0.2.103']' timed out after 2 seconds
2025-02-10 09:46:26,804 - ERROR - Ping error for 10.0.2.99: Command '['ping', '-c', '1', '10.0.2.99']' timed out after 2 seconds
2025-02-10 09:46:26,805 - ERROR - Ping error for 10.0.2.101: Command '['ping', '-c', '1', '10.0.2.101']' timed out after 2 seconds
2025-02-10 09:46:26,805 - ERROR - Ping error for 10.0.2.100: Command '['ping', '-c', '1', '10.0.2.100']' timed out after 2 seconds
2025-02-10 09:46:26,811 - ERROR - Ping error for 10.0.2.104: Command '['ping', '-c', '1', '10.0.2.104']' timed out after 2 seconds
2025-02-10 09:46:28,601 - ERROR - Ping error for 10.0.2.105: Command '['ping', '-c', '1', '10.0.2.105']' timed out after 2 seconds
2025-02-10 09:46:28,610 - ERROR - Ping error for 10.0.2.106: Command '['ping', '-c', '1', '10.0.2.106']' timed out after 2 seconds
2025-02-10 09:46:28,617 - ERROR - Ping error for 10.0.2.107: Command '['ping', '-c', '1', '10.0.2.107']' timed out after 2 seconds
2025-02-10 09:46:28,640 - ERROR - Ping error for 10.0.2.108: Command '['ping', '-c', '1', '10.0.2.108']' timed out after 2 seconds
2025-02-10 09:46:28,647 - ERROR - Ping error for 10.0.2.109: Command '['ping', '-c', '1', '10.0.2.109']' timed out after 2 seconds
2025-02-10 09:46:28,650 - ERROR - Ping error for 10.0.2.110: Command '['ping', '-c', '1', '10.0.2.110']' timed out after 2 seconds
2025-02-10 09:46:28,655 - ERROR - Ping error for 10.0.2.113: Command '['ping', '-c', '1', '10.0.2.113']' timed out after 2 seconds
2025-02-10 09:46:28,661 - ERROR - Ping error for 10.0.2.111: Command '['ping', '-c', '1', '10.0.2.111']' timed out after 2 seconds
2025-02-10 09:46:28,681 - ERROR - Ping error for 10.0.2.112: Command '['ping', '-c', '1', '10.0.2.112']' timed out after 2 seconds
2025-02-10 09:46:28,681 - ERROR - Ping error for 10.0.2.119: Command '['ping', '-c', '1', '10.0.2.119']' timed out after 2 seconds
2025-02-10 09:46:28,681 - ERROR - Ping error for 10.0.2.118: Command '['ping', '-c', '1', '10.0.2.118']' timed out after 2 seconds
2025-02-10 09:46:28,688 - ERROR - Ping error for 10.0.2.114: Command '['ping', '-c', '1', '10.0.2.114']' timed out after 2 seconds
